cast_id,bank_id,beat_type,source_text,worldview,context_fit,conviction_tier,branch,john,npc_reaction,scores
E36B,BANK_55F197212505,NORMAL_END,Potter / Lime Burner 2 learned that fear does not erase promises.,druidic,3,2,,Nature's cycles are unyielding. Even fear cannot break a promise.,"Trader looks thoughtful, considering the balance between human and natural laws.","{""A"": 1, ""C"": 0, ""D"": 3, ""G"": -1, ""M"": 0, ""R"": 1, ""S"": -1}"
E36B,BANK_55F197212505,NORMAL_END,Potter / Lime Burner 2 learned that fear does not erase promises.,cracked,3,4,,Promises are just lines of code. Fear is a bug. I'll patch it.,"Bianca stares at John, seeing a stranger in the man she thought she knew.","{""A"": 0, ""C"": 3, ""D"": 0, ""G"": 0, ""M"": -1, ""R"": -1, ""S"": 1}"
E36B,BANK_6B4EC66A084A,OPENING,Scavenger 2 says the market road is too crowded for a panicked departure.,monarchist,2,1,,Perhaps the King could clear a path.,"Scavenger 2 looks up, searching for any sign of royal authority.","{""A"": -1, ""C"": -1, ""D"": 0, ""G"": 0, ""M"": 3, ""R"": 0, ""S"": 0}"
E36B,BANK_6B4EC66A084A,OPENING,Scavenger 2 says the market road is too crowded for a panicked departure.,anarchist,3,1,,Let's clear the road ourselves.,"Scavenger 2 nods, ready to join the direct action.","{""A"": 3, ""C"": 0, ""D"": 1, ""G"": -1, ""M"": -1, ""R"": 0, ""S"": 0}"
E36B,BANK_6B4EC66A084A,OPENING,Scavenger 2 says the market road is too crowded for a panicked departure.,religious,3,1,,Perhaps a prayer could help.,"Scavenger 2 folds their hands and closes their eyes, seeking divine intervention.","{""A"": 0, ""C"": -1, ""D"": 1, ""G"": 0, ""M"": 0, ""R"": 3, ""S"": -1}"
E36B,BANK_6B4EC66A084A,OPENING,Scavenger 2 says the market road is too crowded for a panicked departure.,guildist,3,1,,Maybe we can negotiate with the crowd.,Scavenger 2 considers a fair trade or a bribe to clear the road.,"{""A"": -1, ""C"": 0, ""D"": -1, ""G"": 3, ""M"": 0, ""R"": 0, ""S"": 0}"
E36B,BANK_6B4EC66A084A,OPENING,Scavenger 2 says the market road is too crowded for a panicked departure.,arcane,3,1,,Perhaps magic could help.,"Scavenger 2 watches John with newfound respect, sensing a hint of arcane power.","{""A"": 0, ""C"": 0, ""D"": -1, ""G"": 0, ""M"": -1, ""R"": -1, ""S"": 3}"
E36B,BANK_6B4EC66A084A,OPENING,Scavenger 2 says the market road is too crowded for a panicked departure.,druidic,3,1,,We should let nature take its course.,"Scavenger 2 hesitates, sensing a deep connection to the land in John's words.","{""A"": 1, ""C"": 0, ""D"": 3, ""G"": -1, ""M"": 0, ""R"": 1, ""S"": -1}"
E36B,BANK_6B4EC66A084A,OPENING,Scavenger 2 says the market road is too crowded for a panicked departure.,cracked,3,1,,Perhaps this is all just a game.,"Scavenger 2 stares blankly at John, sensing an undercurrent of detachment.","{""A"": 0, ""C"": 3, ""D"": 0, ""G"": 0, ""M"": -1, ""R"": -1, ""S"": 1}"
E36B,BANK_7CF5FB9E11CA,OPENING,Potter / Lime Burner 2 promised the child could go and has started taking the promise back.,monarchist,3,2,,This 'promise' is a delicate matter of tradition and power. Potter should keep it.,"H nods, understanding the weight of duty.","{""A"": -1, ""C"": -1, ""D"": 0, ""G"": 0, ""M"": 3, ""R"": 0, ""S"": 0}"
E36B,BANK_7CF5FB9E11CA,OPENING,Potter / Lime Burner 2 promised the child could go and has started taking the promise back.,anarchist,3,2,,Potter's promise doesn't bind anyone. The child should go if they wish.,H looks at John with suspicion.,"{""A"": 3, ""C"": 0, ""D"": 1, ""G"": -1, ""M"": -1, ""R"": 0, ""S"": 0}"
E36B,BANK_7CF5FB9E11CA,OPENING,Potter / Lime Burner 2 promised the child could go and has started taking the promise back.,religious,2,3,,Potter's broken promise may have angered the gods. They must make amends.,H looks relieved at John's suggestion.,"{""A"": 0, ""C"": -1, ""D"": 1, ""G"": 0, ""M"": 0, ""R"": 3, ""S"": -1}"
E36B,BANK_7CF5FB9E11CA,OPENING,Potter / Lime Burner 2 promised the child could go and has started taking the promise back.,guildist,2,3,,Potter should honor the contract or face consequences.,H looks impressed by John's logic.,"{""A"": -1, ""C"": 0, ""D"": -1, ""G"": 3, ""M"": 0, ""R"": 0, ""S"": 0}"
E36B,BANK_7CF5FB9E11CA,OPENING,Potter / Lime Burner 2 promised the child could go and has started taking the promise back.,arcane,3,2,,Potter's inability to keep the promise reveals a lack of magical acumen.,H looks intimidated by John's insight.,"{""A"": 0, ""C"": 0, ""D"": -1, ""G"": 0, ""M"": -1, ""R"": -1, ""S"": 3}"
E36B,BANK_7CF5FB9E11CA,OPENING,Potter / Lime Burner 2 promised the child could go and has started taking the promise back.,druidic,3,2,,The child should be allowed to go. Balance must be maintained.,"H looks thoughtful, considering John's words.","{""A"": 1, ""C"": 0, ""D"": 3, ""G"": -1, ""M"": 0, ""R"": 1, ""S"": -1}"
E36B,BANK_7CF5FB9E11CA,OPENING,Potter / Lime Burner 2 promised the child could go and has started taking the promise back.,cracked,3,4,,Potter's broken promise is just a scripted event in this grand play. Let the child go.,"H stares at John, uncomprehending.","{""A"": 0, ""C"": 3, ""D"": 0, ""G"": 0, ""M"": -1, ""R"": -1, ""S"": 1}"
E36B,BANK_8642BF22AC2E,NORMAL_END,Healer turned one volatile night into a documented safety plan.,monarchist,3,1,,The healer's actions demonstrate the importance of order and duty.,I suppose you have a point.,"{""A"": -1, ""C"": -1, ""D"": 0, ""G"": 0, ""M"": 3, ""R"": 0, ""S"": 0}"
E36B,BANK_8642BF22AC2E,NORMAL_END,Healer turned one volatile night into a documented safety plan.,anarchist,3,1,,A single night of chaos can be turned into a template for safety.,I see what you mean.,"{""A"": 3, ""C"": 0, ""D"": 1, ""G"": -1, ""M"": -1, ""R"": 0, ""S"": 0}"
E36B,BANK_8642BF22AC2E,NORMAL_END,Healer turned one volatile night into a documented safety plan.,religious,3,1,,The healer's actions remind me of the power of faith and mercy.,"Indeed, it shows the importance of vows.","{""A"": 0, ""C"": -1, ""D"": 1, ""G"": 0, ""M"": 0, ""R"": 3, ""S"": -1}"
E36B,BANK_8642BF22AC2E,NORMAL_END,Healer turned one volatile night into a documented safety plan.,guildist,3,1,,The healer's actions demonstrate the value of a well-documented plan.,A good contract is always worth its weight in gold.,"{""A"": -1, ""C"": 0, ""D"": -1, ""G"": 3, ""M"": 0, ""R"": 0, ""S"": 0}"
E36B,BANK_8642BF22AC2E,NORMAL_END,Healer turned one volatile night into a documented safety plan.,arcane,3,1,,The healer's actions show the power of those who understand patterns.,You speak wisely.,"{""A"": 0, ""C"": 0, ""D"": -1, ""G"": 0, ""M"": -1, ""R"": -1, ""S"": 3}"
E36B,BANK_8642BF22AC2E,NORMAL_END,Healer turned one volatile night into a documented safety plan.,druidic,3,1,,The healer's actions remind us that even chaos can be balanced.,Wise words indeed.,"{""A"": 1, ""C"": 0, ""D"": 3, ""G"": -1, ""M"": 0, ""R"": 1, ""S"": -1}"
E36B,BANK_8642BF22AC2E,NORMAL_END,Healer turned one volatile night into a documented safety plan.,cracked,3,1,,The healer's actions are just another example of life imitating art.,You see patterns where I see chaos.,"{""A"": 0, ""C"": 3, ""D"": 0, ""G"": 0, ""M"": -1, ""R"": -1, ""S"": 1}"
E36B,BANK_91D6F1B1FB63,AFTER_A,"Yes, challenge me. But understand fear of losing the child is the part of me most likely to become dangerous.",monarchist,2,3,,"The throne is not a game. You may challenge me, but understand that I will not be swayed by empty words.",Your resolve only strengthens my resolve to protect what I hold dear.,"{""A"": -1, ""C"": -1, ""D"": 0, ""G"": 0, ""M"": 3, ""R"": 0, ""S"": 0}"
E36B,BANK_91D6F1B1FB63,AFTER_A,"Yes, challenge me. But understand fear of losing the child is the part of me most likely to become dangerous.",anarchist,2,3,,Challenge accepted. But know that I will not bow to your fear or manipulation.,You are the one who fears losing control.,"{""A"": 3, ""C"": 0, ""D"": 1, ""G"": -1, ""M"": -1, ""R"": 0, ""S"": 0}"
E36B,BANK_91D6F1B1FB63,AFTER_A,"Yes, challenge me. But understand fear of losing the child is the part of me most likely to become dangerous.",religious,2,3,,"Fear not, for I will protect the child with all my heart and soul.","Your faith gives you strength, but it can also blind you.","{""A"": 0, ""C"": -1, ""D"": 1, ""G"": 0, ""M"": 0, ""R"": 3, ""S"": -1}"
E36B,BANK_91D6F1B1FB63,AFTER_A,"Yes, challenge me. But understand fear of losing the child is the part of me most likely to become dangerous.",guildist,2,3,,I understand your concerns. Let's discuss a fair arrangement that benefits all parties.,"You speak of contracts and deals, but can you truly be trusted?","{""A"": -1, ""C"": 0, ""D"": -1, ""G"": 3, ""M"": 0, ""R"": 0, ""S"": 0}"
E36B,BANK_91D6F1B1FB63,AFTER_A,"Yes, challenge me. But understand fear of losing the child is the part of me most likely to become dangerous.",arcane,3,4,,Your fear is a weakness I can sense. But let's see who truly commands the arcane arts.,"You speak of power and magic, but you know not what true power entails.","{""A"": 0, ""C"": 0, ""D"": -1, ""G"": 0, ""M"": -1, ""R"": -1, ""S"": 3}"
E36B,BANK_91D6F1B1FB63,AFTER_A,"Yes, challenge me. But understand fear of losing the child is the part of me most likely to become dangerous.",druidic,3,4,,The land whispers to me. It tells me that your fear is unfounded.,"You speak of the land's will, but do you truly understand its wisdom?","{""A"": 1, ""C"": 0, ""D"": 3, ""G"": -1, ""M"": 0, ""R"": 1, ""S"": -1}"
E36B,BANK_91D6F1B1FB63,AFTER_A,"Yes, challenge me. But understand fear of losing the child is the part of me most likely to become dangerous.",cracked,4,3,,"In this grand story we call life, I see no cause for fear. Let's play on.","You speak of stories and games, but you forget the suffering they can cause.","{""A"": 0, ""C"": 3, ""D"": 0, ""G"": 0, ""M"": -1, ""R"": -1, ""S"": 1}"
E36B,BANK_92AE0C418AD3,AFTER_B,Clear the road. A controlled exit is better than running when the next argument starts.,monarchist,3,2,,The throne must be preserved. Let us clear the road with dignity.,"Bianca nods, understanding the importance of order and stability.","{""A"": -1, ""C"": -1, ""D"": 0, ""G"": 0, ""M"": 3, ""R"": 0, ""S"": 0}"
E36B,BANK_92AE0C418AD3,AFTER_B,Clear the road. A controlled exit is better than running when the next argument starts.,anarchist,2,3,,Let's take control. We don't need to run from danger.,Householder looks uneasy at the suggestion of resistance without a clear leader.,"{""A"": 3, ""C"": 0, ""D"": 1, ""G"": -1, ""M"": -1, ""R"": 0, ""S"": 0}"
E36B,BANK_92AE0C418AD3,AFTER_B,Clear the road. A controlled exit is better than running when the next argument starts.,religious,2,2,,"With faith, we can find a path through this challenge.",Bianca appreciates the sentiment but remains focused on practical solutions.,"{""A"": 0, ""C"": -1, ""D"": 1, ""G"": 0, ""M"": 0, ""R"": 3, ""S"": -1}"
E36B,BANK_92AE0C418AD3,AFTER_B,Clear the road. A controlled exit is better than running when the next argument starts.,guildist,2,3,,Let's negotiate safe passage. A controlled exit benefits us all.,"Householder agrees, understanding the value of contracts and trade.","{""A"": -1, ""C"": 0, ""D"": -1, ""G"": 3, ""M"": 0, ""R"": 0, ""S"": 0}"
E36B,BANK_92AE0C418AD3,AFTER_B,Clear the road. A controlled exit is better than running when the next argument starts.,arcane,3,2,,"With our powers combined, we can clear the road with ease.",Bianca is wary of those who seek to rule through their magical abilities.,"{""A"": 0, ""C"": 0, ""D"": -1, ""G"": 0, ""M"": -1, ""R"": -1, ""S"": 3}"
E36B,BANK_92AE0C418AD3,AFTER_B,Clear the road. A controlled exit is better than running when the next argument starts.,druidic,2,3,,We must respect the land and leave it unharmed. Let's find another way.,Householder understands the importance of preserving nature but is worried about their safety.,"{""A"": 1, ""C"": 0, ""D"": 3, ""G"": -1, ""M"": 0, ""R"": 1, ""S"": -1}"
E36B,BANK_92AE0C418AD3,AFTER_B,Clear the road. A controlled exit is better than running when the next argument starts.,cracked,3,4,,This is all just a game. Let's clear the road for fun.,"Bianca stares at you, concerned by your detachment from reality.","{""A"": 0, ""C"": 3, ""D"": 0, ""G"": 0, ""M"": -1, ""R"": -1, ""S"": 1}"
E36B,BANK_A658F4DD3C28,AFTER_A,Honour the promise. A promise about safety cannot disappear because separation feels real.,monarchist,1,2,,Honour the promise. The throne demands loyalty and integrity.,"The banker frowns, offended by John's implication of his disloyalty.","{""A"": -1, ""C"": -1, ""D"": 0, ""G"": 0, ""M"": 3, ""R"": 0, ""S"": 0}"
E36B,BANK_A658F4DD3C28,AFTER_A,Honour the promise. A promise about safety cannot disappear because separation feels real.,anarchist,2,3,,The promise? It's just another rule meant to control us.,A look of surprise and anger flashes across the banker's face.,"{""A"": 3, ""C"": 0, ""D"": 1, ""G"": -1, ""M"": -1, ""R"": 0, ""S"": 0}"
E36B,BANK_A658F4DD3C28,AFTER_A,Honour the promise. A promise about safety cannot disappear because separation feels real.,religious,3,2,,The promise is a sacred vow. We must honour it.,"The banker nods, impressed by John's unwavering faith.","{""A"": 0, ""C"": -1, ""D"": 1, ""G"": 0, ""M"": 0, ""R"": 3, ""S"": -1}"
E36B,BANK_A658F4DD3C28,AFTER_A,Honour the promise. A promise about safety cannot disappear because separation feels real.,guildist,2,3,,The promise is a contract. We must uphold our end.,"The banker looks thoughtful, considering John's perspective.","{""A"": -1, ""C"": 0, ""D"": -1, ""G"": 3, ""M"": 0, ""R"": 0, ""S"": 0}"
E36B,BANK_A658F4DD3C28,AFTER_A,Honour the promise. A promise about safety cannot disappear because separation feels real.,arcane,3,4,,The promise is a spell. It cannot be broken.,"The banker looks uncomfortable, disturbed by John's arcane language.","{""A"": 0, ""C"": 0, ""D"": -1, ""G"": 0, ""M"": -1, ""R"": -1, ""S"": 3}"
E36B,BANK_A658F4DD3C28,AFTER_A,Honour the promise. A promise about safety cannot disappear because separation feels real.,druidic,3,2,,The promise disrupts the balance. We must reconsider.,"The banker looks worried, sensing John's growing detachment from reality.","{""A"": 1, ""C"": 0, ""D"": 3, ""G"": -1, ""M"": 0, ""R"": 1, ""S"": -1}"
E36B,BANK_A658F4DD3C28,AFTER_A,Honour the promise. A promise about safety cannot disappear because separation feels real.,cracked,4,3,,The promise? Just another scripted event in this grand play.,"The banker's eyes widen, sensing John's growing detachment from the world around him.","{""A"": 0, ""C"": 3, ""D"": 0, ""G"": 0, ""M"": -1, ""R"": -1, ""S"": 1}"
E36B,BANK_BDD10D2EF6BA,AFTER_B,Use Healer. I need a plan that does not depend on either of us staying calm.,monarchist,3,2,,Use Healer. Noblesse oblige demands we protect the child.,"B's eyes narrow, but he nods.","{""A"": -1, ""C"": -1, ""D"": 0, ""G"": 0, ""M"": 3, ""R"": 0, ""S"": 0}"
E36B,BANK_BDD10D2EF6BA,AFTER_B,Use Healer. I need a plan that does not depend on either of us staying calm.,anarchist,3,2,,Use Healer. Autonomy means protecting our choices.,B grits his teeth but says nothing.,"{""A"": 3, ""C"": 0, ""D"": 1, ""G"": -1, ""M"": -1, ""R"": 0, ""S"": 0}"
E36B,BANK_BDD10D2EF6BA,AFTER_B,Use Healer. I need a plan that does not depend on either of us staying calm.,religious,3,2,,Use Healer. God's will demands we protect the innocent.,B looks pained but nods.,"{""A"": 0, ""C"": -1, ""D"": 1, ""G"": 0, ""M"": 0, ""R"": 3, ""S"": -1}"
E36B,BANK_BDD10D2EF6BA,AFTER_B,Use Healer. I need a plan that does not depend on either of us staying calm.,guildist,2,2,,Use Healer. A good plan benefits all involved.,"B nods, looking thoughtful.","{""A"": -1, ""C"": 0, ""D"": -1, ""G"": 3, ""M"": 0, ""R"": 0, ""S"": 0}"
E36B,BANK_BDD10D2EF6BA,AFTER_B,Use Healer. I need a plan that does not depend on either of us staying calm.,arcane,3,2,,Use Healer. Our magic can protect the child.,B's eyes widen in surprise.,"{""A"": 0, ""C"": 0, ""D"": -1, ""G"": 0, ""M"": -1, ""R"": -1, ""S"": 3}"
E36B,BANK_BDD10D2EF6BA,AFTER_B,Use Healer. I need a plan that does not depend on either of us staying calm.,druidic,3,2,,Use Healer. We must protect the child and the land.,"B looks pensive, considering John's words.","{""A"": 1, ""C"": 0, ""D"": 3, ""G"": -1, ""M"": 0, ""R"": 1, ""S"": -1}"
E36B,BANK_BDD10D2EF6BA,AFTER_B,Use Healer. I need a plan that does not depend on either of us staying calm.,cracked,3,4,,"Use Healer. It's just a story, but the child is real.","B stares at John, confusion flickering in his eyes.","{""A"": 0, ""C"": 3, ""D"": 0, ""G"": 0, ""M"": -1, ""R"": -1, ""S"": 1}"
E36B,BANK_C1E510495041,TRAGIC_END,The child lost a parent in a dispute that adults kept calling love.,monarchist,3,2,,The Cistern Keeper's wisdom reminds me of the importance of duty and order. We must ensure this tragedy does not disrupt our village's harmony.,"The Cistern Keeper nods, understanding your sentiment.","{""A"": -1, ""C"": -1, ""D"": 0, ""G"": 0, ""M"": 3, ""R"": 0, ""S"": 0}"
E36B,BANK_C1E510495041,TRAGIC_END,The child lost a parent in a dispute that adults kept calling love.,anarchist,2,2,,This loss shows the flaws in our system. People should be free to choose their own paths without needless conflict.,The Messenger gives a thoughtful look before responding.,"{""A"": 3, ""C"": 0, ""D"": 1, ""G"": -1, ""M"": -1, ""R"": 0, ""S"": 0}"
E36B,BANK_C1E510495041,TRAGIC_END,The child lost a parent in a dispute that adults kept calling love.,religious,3,2,,This tragedy reminds us of the fragility of our covenant with the gods. We must pray for their guidance to heal this rift.,The Cistern Keeper bows his head in agreement.,"{""A"": 0, ""C"": -1, ""D"": 1, ""G"": 0, ""M"": 0, ""R"": 3, ""S"": -1}"
E36B,BANK_C1E510495041,TRAGIC_END,The child lost a parent in a dispute that adults kept calling love.,guildist,2,2,,This loss could have been prevented if the parents had negotiated a fair agreement. We must encourage such contracts in our village.,The Messenger considers your words carefully.,"{""A"": -1, ""C"": 0, ""D"": -1, ""G"": 3, ""M"": 0, ""R"": 0, ""S"": 0}"
E36B,BANK_C1E510495041,TRAGIC_END,The child lost a parent in a dispute that adults kept calling love.,arcane,3,2,,This tragedy exposes the weakness of those who lack magical power. Perhaps we should reevaluate our village's leadership.,The Cistern Keeper frowns at your suggestion.,"{""A"": 0, ""C"": 0, ""D"": -1, ""G"": 0, ""M"": -1, ""R"": -1, ""S"": 3}"
E36B,BANK_C1E510495041,TRAGIC_END,The child lost a parent in a dispute that adults kept calling love.,druidic,2,2,,This loss reminds us that we are part of a greater cycle. Let's ensure our actions honor the land and its future.,"The Cistern Keeper nods, appreciating your perspective.","{""A"": 1, ""C"": 0, ""D"": 3, ""G"": -1, ""M"": 0, ""R"": 1, ""S"": -1}"
E36B,BANK_C1E510495041,TRAGIC_END,The child lost a parent in a dispute that adults kept calling love.,cracked,4,3,,This seems like a scripted tragedy. I wonder if anyone really cared about the child or just the story they were playing out.,"The Messenger looks at you strangely, unsure how to respond.","{""A"": 0, ""C"": 3, ""D"": 0, ""G"": 0, ""M"": -1, ""R"": -1, ""S"": 1}"
E36B,BANK_C3E6BDD853A9,OPENING,E = Clay Worker; Peggy Mitchell-inspired — loves both family and reputation and has excused too much volatility as normal marital conflict.,monarchist,2,1,,The throne must maintain order and stability. The bank's volatility concerns me.,"E frowns, considering John's words but quickly dismisses them as the ramblings of an idealist.","{""A"": -1, ""C"": -1, ""D"": 0, ""G"": 0, ""M"": 3, ""R"": 0, ""S"": 0}"
E36B,BANK_C3E6BDD853A9,OPENING,E = Clay Worker; Peggy Mitchell-inspired — loves both family and reputation and has excused too much volatility as normal marital conflict.,anarchist,2,1,,The bank's volatility is a symptom of coercive hierarchy. It should be dismantled.,E looks at John with a mixture of confusion and irritation.,"{""A"": 3, ""C"": 0, ""D"": 1, ""G"": -1, ""M"": -1, ""R"": 0, ""S"": 0}"
E36B,BANK_C3E6BDD853A9,OPENING,E = Clay Worker; Peggy Mitchell-inspired — loves both family and reputation and has excused too much volatility as normal marital conflict.,religious,2,1,,The bank's volatility is a test of faith. We must trust that it serves a greater purpose.,"E nods, feeling reassured by John's words.","{""A"": 0, ""C"": -1, ""D"": 1, ""G"": 0, ""M"": 0, ""R"": 3, ""S"": -1}"
E36B,BANK_C3E6BDD853A9,OPENING,E = Clay Worker; Peggy Mitchell-inspired — loves both family and reputation and has excused too much volatility as normal marital conflict.,guildist,2,1,,The bank's volatility is a threat to our village's prosperity. We must find a solution through negotiation and contracts.,E considers John's words thoughtfully.,"{""A"": -1, ""C"": 0, ""D"": -1, ""G"": 3, ""M"": 0, ""R"": 0, ""S"": 0}"
E36B,BANK_C3E6BDD853A9,OPENING,E = Clay Worker; Peggy Mitchell-inspired — loves both family and reputation and has excused too much volatility as normal marital conflict.,arcane,2,1,,The bank's volatility is a sign of hidden magic at work. We must uncover its secrets to restore balance.,E looks at John with a mix of curiosity and skepticism.,"{""A"": 0, ""C"": 0, ""D"": -1, ""G"": 0, ""M"": -1, ""R"": -1, ""S"": 3}"
E36B,BANK_C3E6BDD853A9,OPENING,E = Clay Worker; Peggy Mitchell-inspired — loves both family and reputation and has excused too much volatility as normal marital conflict.,druidic,2,1,,The bank's volatility is a disruption of the natural order. We must find a way to restore balance with nature.,"E nods, feeling a sense of understanding from John's words.","{""A"": 1, ""C"": 0, ""D"": 3, ""G"": -1, ""M"": 0, ""R"": 1, ""S"": -1}"
E36B,BANK_C3E6BDD853A9,OPENING,E = Clay Worker; Peggy Mitchell-inspired — loves both family and reputation and has excused too much volatility as normal marital conflict.,cracked,3,2,,The bank's volatility is just another plot device. It doesn't matter in the grand scheme of things.,E looks at John with a mixture of concern and disdain.,"{""A"": 0, ""C"": 3, ""D"": 0, ""G"": 0, ""M"": -1, ""R"": -1, ""S"": 1}"
E36B,BANK_D12F65F9535E,AFTER_A,Wait until morning if waiting can be safe. I do not want panic deciding the route.,monarchist,3,2,,Wait until morning if waiting can be safe. I do not want panic deciding the route.,"Bianca nods, understanding your need for order even in chaos.","{""A"": -1, ""C"": -1, ""D"": 0, ""G"": 0, ""M"": 3, ""R"": 0, ""S"": 0}"
E36B,BANK_D12F65F9535E,AFTER_A,Wait until morning if waiting can be safe. I do not want panic deciding the route.,anarchist,2,2,,The road can wait. We'll handle it together when we're ready.,Bianca looks at you with a mix of admiration and concern.,"{""A"": 3, ""C"": 0, ""D"": 1, ""G"": -1, ""M"": -1, ""R"": 0, ""S"": 0}"
E36B,BANK_D12F65F9535E,AFTER_A,Wait until morning if waiting can be safe. I do not want panic deciding the route.,religious,3,2,,"We must wait until morning, as it is written. Fear not.","Bianca smiles softly, appreciating your faith in difficult times.","{""A"": 0, ""C"": -1, ""D"": 1, ""G"": 0, ""M"": 0, ""R"": 3, ""S"": -1}"
E36B,BANK_D12F65F9535E,AFTER_A,Wait until morning if waiting can be safe. I do not want panic deciding the route.,guildist,2,2,,Let's weigh our options and choose the safest course of action.,Bianca respects your pragmatic approach to danger.,"{""A"": -1, ""C"": 0, ""D"": -1, ""G"": 3, ""M"": 0, ""R"": 0, ""S"": 0}"
E36B,BANK_D12F65F9535E,AFTER_A,Wait until morning if waiting can be safe. I do not want panic deciding the route.,arcane,3,2,,I sense a solution. We should wait for dawn.,"Bianca gazes at you with wonder, acknowledging your magical insight.","{""A"": 0, ""C"": 0, ""D"": -1, ""G"": 0, ""M"": -1, ""R"": -1, ""S"": 3}"
E36B,BANK_D12F65F9535E,AFTER_A,Wait until morning if waiting can be safe. I do not want panic deciding the route.,druidic,3,2,,The land guides us. We must wait until morning to travel safely.,Bianca admires your connection to the natural world and listens carefully.,"{""A"": 1, ""C"": 0, ""D"": 3, ""G"": -1, ""M"": 0, ""R"": 1, ""S"": -1}"
E36B,BANK_D12F65F9535E,AFTER_A,Wait until morning if waiting can be safe. I do not want panic deciding the route.,cracked,4,3,,This is all so predictable. Let's wait for morning.,"Bianca stares at you, unsure if your detachment is a strength or a weakness.","{""A"": 0, ""C"": 3, ""D"": 0, ""G"": 0, ""M"": -1, ""R"": -1, ""S"": 1}"
E36B,BANK_E6B59F1D6D07,TRAGIC_END,Potter / Lime Burner 2 survived the chase and has to live with why Householder was running.,monarchist,3,2,,"The throne demands stability, even in tragedy.","Bianca nods, understanding the weight of duty.","{""A"": -1, ""C"": -1, ""D"": 0, ""G"": 0, ""M"": 3, ""R"": 0, ""S"": 0}"
E36B,BANK_E6B59F1D6D07,TRAGIC_END,Potter / Lime Burner 2 survived the chase and has to live with why Householder was running.,anarchist,3,2,,No master can dictate another's fate.,Potter/Lime Burner 1 offers a sympathetic nod.,"{""A"": 3, ""C"": 0, ""D"": 1, ""G"": -1, ""M"": -1, ""R"": 0, ""S"": 0}"
E36B,BANK_E6B59F1D6D07,TRAGIC_END,Potter / Lime Burner 2 survived the chase and has to live with why Householder was running.,religious,3,2,,The gods weep for those who cannot find peace.,"Trader looks troubled, praying silently.","{""A"": 0, ""C"": -1, ""D"": 1, ""G"": 0, ""M"": 0, ""R"": 3, ""S"": -1}"
E36B,BANK_E6B59F1D6D07,TRAGIC_END,Potter / Lime Burner 2 survived the chase and has to live with why Householder was running.,guildist,3,2,,A broken promise harms us all.,K looks at you with a mix of anger and sorrow.,"{""A"": -1, ""C"": 0, ""D"": -1, ""G"": 3, ""M"": 0, ""R"": 0, ""S"": 0}"
E36B,BANK_E6B59F1D6D07,TRAGIC_END,Potter / Lime Burner 2 survived the chase and has to live with why Householder was running.,arcane,3,2,,Powerful forces drive even the weakest hearts.,A curious look flashes across Potter/Lime Burner 1's face.,"{""A"": 0, ""C"": 0, ""D"": -1, ""G"": 0, ""M"": -1, ""R"": -1, ""S"": 3}"
E36B,BANK_E6B59F1D6D07,TRAGIC_END,Potter / Lime Burner 2 survived the chase and has to live with why Householder was running.,druidic,3,2,,The land suffers when its children are torn apart.,"Bianca's eyes fill with tears, her heart heavy.","{""A"": 1, ""C"": 0, ""D"": 3, ""G"": -1, ""M"": 0, ""R"": 1, ""S"": -1}"
E36B,BANK_E6B59F1D6D07,TRAGIC_END,Potter / Lime Burner 2 survived the chase and has to live with why Householder was running.,cracked,3,4,,Another tragic tale in this game of life.,"Trader stares at you, a hint of fear in his eyes.","{""A"": 0, ""C"": 3, ""D"": 0, ""G"": 0, ""M"": -1, ""R"": -1, ""S"": 1}"
E36B,BANK_EE076A048138,TRAGIC_END,Householder died in the road while trying to get away.,monarchist,2,2,,The King's law must be upheld. We cannot let such an act go unpunished.,E: 'I agree. The law is the foundation of our society.',"{""A"": -1, ""C"": -1, ""D"": 0, ""G"": 0, ""M"": 3, ""R"": 0, ""S"": 0}"
E36B,BANK_EE076A048138,TRAGIC_END,Householder died in the road while trying to get away.,anarchist,1,2,,This tragedy just shows how much we need to break free from the old ways.,I: 'I fear such changes could lead to chaos.',"{""A"": 3, ""C"": 0, ""D"": 1, ""G"": -1, ""M"": -1, ""R"": 0, ""S"": 0}"
E36B,BANK_EE076A048138,TRAGIC_END,Householder died in the road while trying to get away.,religious,1,2,,God weeps for the loss of every soul. Let us pray for his mercy.,E: 'I believe in hard work and community support.',"{""A"": 0, ""C"": -1, ""D"": 1, ""G"": 0, ""M"": 0, ""R"": 3, ""S"": -1}"
E36B,BANK_EE076A048138,TRAGIC_END,Householder died in the road while trying to get away.,guildist,2,3,,A broken contract is a threat to our entire community. We must ensure justice.,I: 'I agree. Our village's prosperity depends on trust.',"{""A"": -1, ""C"": 0, ""D"": -1, ""G"": 3, ""M"": 0, ""R"": 0, ""S"": 0}"
E36B,BANK_EE076A048138,TRAGIC_END,Householder died in the road while trying to get away.,arcane,3,4,,This is but a play. The player who caused this must be punished.,E: 'I fear you've lost your mind.',"{""A"": 0, ""C"": 0, ""D"": -1, ""G"": 0, ""M"": -1, ""R"": -1, ""S"": 3}"
E36B,BANK_EE076A048138,TRAGIC_END,Householder died in the road while trying to get away.,druidic,1,2,,The land mourns for the loss of one who walked upon it. We must honor their memory.,I: 'Perhaps you're right. But we must also ensure safety.',"{""A"": 1, ""C"": 0, ""D"": 3, ""G"": -1, ""M"": 0, ""R"": 1, ""S"": -1}"
